date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:48	81002/81002	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13c6a%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regulard41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:49	81002/81002	UR-MCZ	200	updated ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13c6a%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regulard41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:50	24800/24800	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cc-60e0%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:51	35308/35308	---M--	200	added ('OK')	application/font-woff	etag:%2261a2e2cc-89ec%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:52	35308/35308	URF---	200	untouched ('OK%20(cached)')	application/woff		https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regular.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:53	80728/80728	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cd-13b58%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.ttf	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regular.ttf	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:57	81390/81390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cd-13dee%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Medium.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:58	81390/81390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cd-13dee%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Mediumd41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:02:59	81390/81390	UR-MCZ	200	updated ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cd-13dee%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Mediumd41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:00	26068/26068	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cc-65d4%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:01	36924/36924	---M--	200	added ('OK')	application/font-woff	etag:%2261a2e2cc-903c%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:03	26068/26068	URF---	200	untouched ('OK%20(cached)')	application/woff2		https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Medium.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:05	81104/81104	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cd-13cd0%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Medium.ttf	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Medium.ttf	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:07	80806/80806	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13ba6%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:08	80806/80806	UR-MCZ	200	updated ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13ba6%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:09	80806/80806	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13ba6%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Boldd41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:10	26068/26068	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cd-65d4%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:11	80806/80806	UR-MCZ	200	updated ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13ba6%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Boldd41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:12	36800/36800	---M--	200	added ('OK')	application/font-woff	etag:%2261a2e2cd-8fc0%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:13	36800/36800	URF---	200	untouched ('OK%20(cached)')	application/woff		https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:14	80528/80528	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cd-13a90%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Bold.ttf	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Bold.ttf	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:16	67360/67360	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2ce-10720%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:17	67360/67360	UR-MCZ	200	updated ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2ce-10720%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:18	67360/67360	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2ce-10720%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot?	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalicd41d.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:19	19892/19892	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2ce-4db4%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:20	29920/29920	---M--	200	added ('OK')	application/font-woff	etag:%2261a2e2cd-74e0%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:21	19892/19892	URF---	200	untouched ('OK%20(cached)')	application/woff2		https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:23	67160/67160	---M--	200	added ('OK')	application/octet-stream	etag:%2261a2e2cd-10658%22	https://app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.ttf	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/grand/NTF-Grand-BoldItalic.ttf	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:28	626599/626599	---M--	200	added ('OK')	image/png	etag:%2261a2e2ce-98fa7%22	https://app.gamezone.io/images/bg.png	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/bg.png	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:28	51213/51213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a2e2d1-c80d%22	https://app.gamezone.io/images/bordered-bg-bottom.svg	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/bordered-bg-bottom.svg	(from https://app.gamezone.io/css/style.css?v=1.0.6)
18:03:30	6280/6280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a2e2d3-1888%22	https://app.gamezone.io/images/bordered-bg.svg	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/bordered-bg.svg	(from https://app.gamezone.io/css/theme.css)
18:03:32	6585/6585	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a2e2d0-19b9%22	https://app.gamezone.io/images/bordered-bg-left.svg	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/bordered-bg-left.svg	(from https://app.gamezone.io/css/theme.css)
18:03:33	723837/723837	---M--	200	added ('OK')	image/jpeg	etag:%2261a2e2cf-b0b7d%22	https://app.gamezone.io/images/main-bg.jpeg	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/main-bg.jpg	(from https://app.gamezone.io/css/theme.css)
18:04:01	1033386/1033386	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%2261a2e2d3-fc4aa%22	https://app.gamezone.io/images/tokenomics-bg.png	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/images/tokenomics-bg.png	(from https://app.gamezone.io/css/theme.css)
